age,education,sex,hours_per_week,USA_born,label,Federal-gov,Local-gov,Private,Self-emp-inc,Self-emp-not-inc,State-gov,Without-pay,Amer-Indian-Eskimo,Asian-Pac-Islander,Black,Other,White
28.0,7,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
38.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,6,1,40.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
44.0,4,0,55.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
32.0,5,0,40.0,1.0,0,False,True,False,False,False,False,False,True,False,False,False,False
58.0,7,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
28.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,8,0,40.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
51.0,5,1,32.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
39.0,4,0,40.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
32.0,5,0,66.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,7,1,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,6,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
21.0,5,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
76.0,5,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
46.0,6,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
27.0,6,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
51.0,5,0,60.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,5,1,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
46.0,5,1,12.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
68.0,6,0,48.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,7,0,60.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
71.0,5,1,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,True,False,False,False,False
43.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,5,0,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
24.0,6,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
76.0,6,1,37.0,1.0,0,False,False,True,False,False,False,False,False,True,False,False,False
35.0,5,1,5.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True
23.0,7,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
46.0,6,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
44.0,6,0,50.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
30.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,5,1,15.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
18.0,4,0,24.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
23.0,4,0,18.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,8,0,40.0,1.0,1,True,False,False,False,False,False,False,False,False,False,False,True
25.0,6,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
44.0,8,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,True,False,False
49.0,8,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
28.0,5,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
58.0,8,0,40.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
36.0,5,1,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,5,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
26.0,7,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
25.0,5,0,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,4,1,24.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
39.0,5,1,40.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
44.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,5,0,42.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
57.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
64.0,4,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
46.0,8,1,45.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
37.0,7,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,4,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,7,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
32.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
23.0,5,1,35.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
40.0,5,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,True,False,False
21.0,5,0,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
48.0,8,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,7,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,4,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,8,1,45.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
49.0,7,1,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
38.0,6,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
61.0,7,1,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
44.0,2,0,32.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
62.0,7,0,40.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
47.0,5,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
44.0,7,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
30.0,7,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
28.0,5,0,45.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
57.0,5,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
26.0,7,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
44.0,6,0,40.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
35.0,3,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
40.0,8,0,58.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
50.0,6,0,25.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
37.0,5,0,60.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
26.0,7,1,12.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
64.0,6,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
30.0,0,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
29.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,5,0,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
28.0,6,0,25.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,7,0,40.0,0.0,0,False,False,False,False,False,True,False,False,True,False,False,False
24.0,5,1,30.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
26.0,5,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
77.0,7,1,20.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
25.0,6,0,9.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
53.0,4,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
38.0,4,1,44.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,8,0,47.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
39.0,5,0,40.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True
51.0,9,0,50.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
49.0,7,0,85.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
51.0,6,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
47.0,5,1,48.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
36.0,4,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
62.0,1,1,30.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
40.0,8,1,45.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
30.0,6,1,40.0,1.0,0,True,False,False,False,False,False,False,False,False,True,False,False
39.0,7,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
47.0,8,0,50.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
28.0,5,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
23.0,7,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
57.0,7,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,2,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
58.0,5,0,24.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
46.0,6,0,55.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
23.0,5,0,55.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,7,0,32.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,7,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
34.0,4,1,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
23.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
38.0,7,1,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
59.0,5,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
22.0,4,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
50.0,8,0,46.0,1.0,1,False,False,False,False,False,True,False,False,False,False,False,True
44.0,7,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
56.0,6,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
36.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
20.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
38.0,5,0,55.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
29.0,5,0,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,6,1,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,5,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
22.0,7,1,15.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
42.0,7,0,45.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
22.0,6,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,7,0,45.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
21.0,6,1,25.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,9,0,42.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
18.0,4,0,24.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,4,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
32.0,9,0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
49.0,4,1,60.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
38.0,6,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
21.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
22.0,4,0,15.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
34.0,8,1,35.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
32.0,6,0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,6,0,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
38.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
58.0,7,1,40.0,1.0,1,False,False,False,False,False,True,False,False,False,False,False,True
44.0,6,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
61.0,7,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
35.0,6,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,5,0,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
44.0,6,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,7,1,38.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,5,0,50.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
23.0,5,0,53.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
59.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
18.0,5,1,12.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
23.0,6,1,15.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
24.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
57.0,4,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,6,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
59.0,7,0,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
39.0,5,0,48.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
26.0,5,0,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
17.0,4,1,23.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
64.0,5,1,20.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
55.0,8,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
47.0,5,0,16.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,6,0,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
46.0,5,1,40.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
54.0,5,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
26.0,7,0,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
28.0,7,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
35.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
61.0,5,0,40.0,0.0,0,False,False,False,False,True,False,False,False,False,False,False,True
48.0,6,1,65.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,7,0,55.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
30.0,4,1,40.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True
34.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
26.0,7,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,4,0,40.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
19.0,6,0,30.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
59.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
48.0,7,1,40.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
30.0,5,0,70.0,0.0,1,False,True,False,False,False,False,False,False,False,False,False,True
52.0,5,0,32.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,7,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,7,0,40.0,1.0,1,False,False,False,False,False,True,False,False,False,True,False,False
25.0,6,1,40.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False
31.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
19.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
40.0,5,0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,4,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
58.0,5,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
28.0,8,1,50.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
43.0,7,1,40.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
40.0,7,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
55.0,6,1,56.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
18.0,5,1,24.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,5,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,True,False
21.0,5,1,30.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,8,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
53.0,7,0,60.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,6,1,20.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
35.0,5,1,29.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
41.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
44.0,7,0,45.0,1.0,1,False,False,False,False,True,False,False,False,False,False,False,True
61.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
18.0,6,1,12.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
42.0,7,1,38.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
28.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
53.0,5,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
51.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,7,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
35.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
44.0,7,1,56.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
38.0,7,1,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
28.0,7,0,50.0,1.0,1,False,False,False,False,False,True,False,False,False,False,False,True
36.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
40.0,7,1,32.0,1.0,0,False,False,False,False,False,True,False,False,False,True,False,False
18.0,4,1,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,6,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
42.0,6,0,80.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
32.0,7,0,38.0,1.0,1,False,False,False,False,False,True,False,False,False,False,False,True
24.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
63.0,4,1,20.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
67.0,6,0,40.0,1.0,1,False,False,False,True,False,False,False,False,False,False,False,True
36.0,5,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
52.0,4,0,60.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
32.0,5,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
38.0,6,0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,7,0,10.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
50.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
55.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
40.0,2,0,8.0,0.0,0,False,False,False,False,True,False,False,False,False,False,True,False
36.0,5,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
50.0,1,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,7,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
22.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
34.0,5,0,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
37.0,6,0,60.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
57.0,3,1,29.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
29.0,6,0,40.0,0.0,0,False,False,True,False,False,False,False,False,True,False,False,False
31.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
31.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
29.0,5,1,30.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,7,0,40.0,1.0,0,False,False,False,False,False,True,False,False,False,False,False,True
43.0,5,0,50.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
50.0,9,0,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
37.0,7,1,60.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
59.0,8,1,35.0,1.0,0,False,True,False,False,False,False,False,False,False,True,False,False
18.0,5,1,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
25.0,7,0,43.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,6,0,52.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
17.0,4,1,12.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
55.0,5,0,40.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
47.0,5,0,40.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
18.0,6,0,30.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
46.0,6,0,80.0,1.0,1,True,False,False,False,False,False,False,False,False,False,False,True
31.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
61.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
28.0,0,0,38.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,7,0,40.0,1.0,1,True,False,False,False,False,False,False,False,False,False,False,True
26.0,7,1,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
32.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
52.0,5,0,40.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
55.0,8,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
67.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
25.0,6,0,48.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,7,0,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
20.0,6,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,6,0,45.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
36.0,3,1,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False
21.0,6,0,60.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
26.0,5,1,16.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
48.0,5,0,40.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
34.0,7,0,50.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
47.0,2,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,7,1,45.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
42.0,5,0,40.0,0.0,1,False,False,True,False,False,False,False,False,False,False,False,True
23.0,6,1,25.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,5,0,50.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,9,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
28.0,6,1,40.0,1.0,0,True,False,False,False,False,False,False,True,False,False,False,False
89.0,7,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
54.0,8,1,37.0,1.0,1,False,True,False,False,False,False,False,False,False,True,False,False
23.0,6,0,24.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,5,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
31.0,5,1,40.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
24.0,7,0,42.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
52.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
35.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
51.0,8,0,40.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
41.0,5,0,65.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
57.0,6,1,40.0,1.0,1,False,False,False,False,False,True,False,False,False,False,False,True
22.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,True,False
37.0,7,0,45.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
74.0,5,0,35.0,1.0,1,False,False,True,False,False,False,False,False,False,False,False,True
56.0,5,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
33.0,5,0,48.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
31.0,6,0,30.0,1.0,0,False,True,False,False,False,False,False,False,False,False,False,True
41.0,7,0,35.0,1.0,1,False,True,False,False,False,False,False,False,False,False,False,True
26.0,7,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
59.0,4,1,25.0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,True
23.0,5,0,60.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
35.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
52.0,6,1,32.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
31.0,6,1,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
37.0,5,1,35.0,0.0,0,False,False,True,False,False,False,False,False,False,True,False,False
48.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
30.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
24.0,5,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
57.0,5,0,60.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,True
23.0,7,0,40.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
20.0,6,1,36.0,1.0,0,False,False,True,False,False,False,False,False,False,True,False,False
52.0,5,1,40.0,0.0,1,False,True,False,False,False,False,False,False,True,False,False,False
56.0,7,1,50.0,1.0,1,False,False,True,False,False,False,False,False,True,False,False,False
57.0,8,1,60.0,1.0,1,True,False,False,False,False,False,False,False,False,False,False,True
20.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
43.0,5,0,35.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
45.0,6,0,40.0,1.0,0,False,False,True,False,False,False,False,False,False,False,False,True
36.0,5,0,45.0,0.0,0,False,False,True,False,False,False,False,False,False,False,False,True
62.0,4,1,40.0,1.0,0,True,False,False,False,False,False,False,False,False,False,False,True
19.0,5,0,6.0,1.0,0,False,False,False,True,False,False,False,False,False,False,False,True
